1,2.150000
2,4.200000
3,6.250000
4,8.349999
5,10.490000
6,12.590000
7,14.210001
8,15.990000
9,17.810001
10,20.129999
11,21.340000
12,23.890001
13,25.870001
14,27.820000
15,29.510000
16,32.030003
17,33.779999
18,36.469997
19,38.550003
20,40.239998
21,41.970001
22,43.650002
23,46.910000
24,47.240002
25,50.570000
26,52.039997
27,54.250000
28,55.529999
29,57.900002
30,59.770000
31,61.979996
32,64.740005
33,66.549995
34,67.839996
35,69.330002
36,71.230003
37,74.209999
38,75.770004
39,77.740005
40,79.519997
41,80.959999
42,83.800003
43,85.689995
44,87.930000
45,89.389999
46,90.410004
47,92.680000
48,94.970001
49,96.730003
50,97.829994
51,98.129997
52,98.250000
53,98.259995
54,98.409996
55,98.820000
56,98.860001
57,98.689995
58,98.720001
59,98.979996
60,98.889999
61,99.070000
62,99.059998
63,98.949997
64,98.940002
65,98.949997
66,99.229996
67,98.989998
68,99.010002
69,99.209999
70,99.190002
71,99.150002
72,99.220001
73,99.269997
74,99.220001
75,99.169998
76,99.239998
77,99.190002
78,99.290001
79,99.250000
80,99.159996
81,99.299995
82,99.239998
83,99.320000
84,99.180000
85,99.279999
86,99.199997
87,99.229996
88,99.220001
89,99.299995
90,99.180000
91,99.339996
92,99.339996
93,99.190002
94,99.389999
95,99.349998
96,99.199997
97,99.330002
98,99.339996
99,99.290001
100,99.320000
