1,6.340000
2,12.760000
3,19.170000
4,25.590000
5,31.590000
6,38.070000
7,43.860001
8,50.019997
9,55.720001
10,60.619999
11,65.360001
12,69.199997
13,72.799995
14,75.820000
15,78.199997
16,80.059998
17,81.629997
18,82.800003
19,83.590004
20,84.400002
21,85.119995
22,85.860001
23,86.360001
24,86.940002
25,87.440002
26,88.000000
27,88.510002
28,88.880005
29,89.270004
30,89.810005
31,90.290001
32,90.839996
33,91.339996
34,91.769997
35,92.180000
36,92.599998
37,93.000000
38,93.680000
39,94.040001
40,94.470001
41,94.959999
42,95.440002
43,96.070000
44,96.610001
45,96.970001
46,97.669998
47,97.949997
48,98.349998
49,99.089996
50,99.500000
51,99.500000
52,99.500000
53,99.500000
54,99.500000
55,99.500000
56,99.500000
57,99.500000
58,99.500000
59,99.500000
60,99.500000
61,99.500000
62,99.500000
63,99.500000
64,99.500000
65,99.500000
66,99.500000
67,99.500000
68,99.500000
69,99.500000
70,99.500000
71,99.500000
72,99.500000
73,99.500000
74,99.500000
75,99.500000
76,99.500000
77,99.500000
78,99.500000
79,99.500000
80,99.500000
81,99.500000
82,99.500000
83,99.500000
84,99.500000
85,99.500000
86,99.500000
87,99.500000
88,99.500000
89,99.500000
90,99.500000
91,99.500000
92,99.500000
93,99.500000
94,99.500000
95,99.500000
96,99.500000
97,99.500000
98,99.500000
99,99.500000
100,99.500000
